DateID,Year,Month,Dayweek,Day of week,WeekdayNum
Date1990045,1990,4,Friday,Weekend,5
Date1990041,1990,4,Monday,Weekend,1
Date1990041,1990,4,Monday,Weekday,1
Date1990046,1990,4,Saturday,Weekend,6
Date1990047,1990,4,Sunday,Weekend,7
Date1990044,1990,4,Thursday,Weekday,4
Date1990042,1990,4,Tuesday,Weekday,2
Date1990043,1990,4,Wednesday,Weekday,3
Date1990035,1990,3,Friday,Weekday,5
Date1990035,1990,3,Friday,Weekend,5
Date1990031,1990,3,Monday,Weekend,1
Date1990031,1990,3,Monday,Weekday,1
Date1990036,1990,3,Saturday,Weekend,6
Date1990037,1990,3,Sunday,Weekend,7
Date1990034,1990,3,Thursday,Weekday,4
Date1990032,1990,3,Tuesday,Weekday,2
Date1990033,1990,3,Wednesday,Weekday,3
Date1990025,1990,2,Friday,Weekday,5
Date1990025,1990,2,Friday,Weekend,5
Date1990021,1990,2,Monday,Weekend,1
Date1990021,1990,2,Monday,Weekday,1
Date1990026,1990,2,Saturday,Weekend,6
Date1990027,1990,2,Sunday,Weekend,7
Date1990024,1990,2,Thursday,Weekday,4
Date1990022,1990,2,Tuesday,Weekday,2
Date1990023,1990,2,Wednesday,Weekday,3
Date1990015,1990,1,Friday,Weekday,5
Date1990015,1990,1,Friday,Weekend,5
Date1990011,1990,1,Monday,Weekend,1
Date1990011,1990,1,Monday,Weekday,1
Date1990016,1990,1,Saturday,Weekend,6
Date1990017,1990,1,Sunday,Weekend,7
Date1990014,1990,1,Thursday,Weekday,4
Date1990012,1990,1,Tuesday,Weekday,2
Date1990013,1990,1,Wednesday,Weekday,3
Date1989125,1989,12,Friday,Weekday,5
Date1989125,1989,12,Friday,Weekend,5
Date1989121,1989,12,Monday,Weekend,1
Date1989121,1989,12,Monday,Weekday,1
Date1989126,1989,12,Saturday,Weekend,6
Date1989127,1989,12,Sunday,Weekend,7
Date1989124,1989,12,Thursday,Weekday,4
Date1989122,1989,12,Tuesday,Weekday,2
Date1989123,1989,12,Wednesday,Weekday,3
Date1989115,1989,11,Friday,Weekday,5
Date1989115,1989,11,Friday,Weekend,5
Date1989111,1989,11,Monday,Weekend,1
Date1989111,1989,11,Monday,Weekday,1
Date1989116,1989,11,Saturday,Weekend,6
Date1989117,1989,11,Sunday,Weekend,7
Date1989114,1989,11,Thursday,Weekday,4
Date1989112,1989,11,Tuesday,Weekday,2
Date1989113,1989,11,Wednesday,Weekday,3
Date1989105,1989,10,Friday,Weekday,5
Date1989105,1989,10,Friday,Weekend,5
Date1989101,1989,10,Monday,Weekend,1
Date1989101,1989,10,Monday,Weekday,1
Date1989106,1989,10,Saturday,Weekend,6
Date1989107,1989,10,Sunday,Weekend,7
Date1989104,1989,10,Thursday,Weekday,4
Date1989102,1989,10,Tuesday,Weekday,2
Date1989103,1989,10,Wednesday,Weekday,3
Date1989095,1989,9,Friday,Weekday,5
Date1989095,1989,9,Friday,Weekend,5
Date1989091,1989,9,Monday,Weekend,1
Date1989091,1989,9,Monday,Weekday,1
Date1989096,1989,9,Saturday,Weekend,6
Date1989097,1989,9,Sunday,Weekend,7
Date1989094,1989,9,Thursday,Weekday,4
Date1989092,1989,9,Tuesday,Weekday,2
Date1989093,1989,9,Wednesday,Weekday,3
Date1989085,1989,8,Friday,Weekday,5
Date1989085,1989,8,Friday,Weekend,5
Date1989081,1989,8,Monday,Weekend,1
Date1989081,1989,8,Monday,Weekday,1
Date1989086,1989,8,Saturday,Weekend,6
Date1989087,1989,8,Sunday,Weekend,7
Date1989084,1989,8,Thursday,Weekday,4
Date1989082,1989,8,Tuesday,Weekday,2
Date1989083,1989,8,Wednesday,Weekday,3
Date1989075,1989,7,Friday,Weekday,5
Date1989075,1989,7,Friday,Weekend,5
Date1989071,1989,7,Monday,Weekend,1
Date1989071,1989,7,Monday,Weekday,1
Date1989076,1989,7,Saturday,Weekend,6
Date1989077,1989,7,Sunday,Weekend,7
Date1989074,1989,7,Thursday,Weekday,4
Date1989072,1989,7,Tuesday,Weekday,2
Date1989073,1989,7,Wednesday,Weekday,3
Date1989065,1989,6,Friday,Weekday,5
Date1989065,1989,6,Friday,Weekend,5
Date1989061,1989,6,Monday,Weekend,1
Date1989061,1989,6,Monday,Weekday,1
Date1989066,1989,6,Saturday,Weekend,6
Date1989067,1989,6,Sunday,Weekend,7
Date1989064,1989,6,Thursday,Weekday,4
Date1989062,1989,6,Tuesday,Weekday,2
Date1989063,1989,6,Wednesday,Weekday,3
Date1989055,1989,5,Friday,Weekday,5
Date1989055,1989,5,Friday,Weekend,5
Date1989051,1989,5,Monday,Weekend,1
Date1989051,1989,5,Monday,Weekday,1
Date1989056,1989,5,Saturday,Weekend,6
Date1989057,1989,5,Sunday,Weekend,7
Date1989054,1989,5,Thursday,Weekday,4
Date1989052,1989,5,Tuesday,Weekday,2
Date1989053,1989,5,Wednesday,Weekday,3
Date1989045,1989,4,Friday,Weekday,5
Date1989045,1989,4,Friday,Weekend,5
Date1989041,1989,4,Monday,Weekend,1
Date1989041,1989,4,Monday,Weekday,1
Date1989046,1989,4,Saturday,Weekend,6
Date1989047,1989,4,Sunday,Weekend,7
Date1989044,1989,4,Thursday,Weekday,4
Date1989042,1989,4,Tuesday,Weekday,2
Date1989043,1989,4,Wednesday,Weekday,3
Date1989035,1989,3,Friday,Weekday,5
Date1989035,1989,3,Friday,Weekend,5
Date1989031,1989,3,Monday,Weekend,1
Date1989031,1989,3,Monday,Weekday,1
Date1989036,1989,3,Saturday,Weekend,6
Date1989037,1989,3,Sunday,Weekend,7
Date1989034,1989,3,Thursday,Weekday,4
Date1989032,1989,3,Tuesday,Weekday,2
Date1989033,1989,3,Wednesday,Weekday,3
Date1989025,1989,2,Friday,Weekday,5
Date1989025,1989,2,Friday,Weekend,5
Date1989021,1989,2,Monday,Weekend,1
Date1989021,1989,2,Monday,Weekday,1
Date1989026,1989,2,Saturday,Weekend,6
Date1989027,1989,2,Sunday,Weekend,7
Date1989024,1989,2,Thursday,Weekday,4
Date1989022,1989,2,Tuesday,Weekday,2
Date1989023,1989,2,Wednesday,Weekday,3
Date1989015,1989,1,Friday,Weekday,5
Date1989015,1989,1,Friday,Weekend,5
Date1989011,1989,1,Monday,Weekend,1
Date1989011,1989,1,Monday,Weekday,1
Date1989011,1989,1,Monday,Unknown,1
Date1989016,1989,1,Saturday,Weekend,6
Date1989017,1989,1,Sunday,Weekend,7
Date1989014,1989,1,Thursday,Weekday,4
Date1989012,1989,1,Tuesday,Weekday,2
Date1989013,1989,1,Wednesday,Weekday,3
