Crash ID,DateID,LocationID,Crash Type,Number Fatalities,Speed Limit,National LGA Name 2021,TimeID,VehicleID,EventID,PeopleID
20233003,,,Single,1,Medium,Somerset,Time80,Veh1,Event2,Peop2493
20232073,,,Single,1,,Wellington,Time196,Veh1,Event2,Peop2494
20231166,,,Single,1,Medium,Wagga Wagga,Time702,Veh1,Event2,Peop2495
20232234,,,Single,1,Fast,Northern Grampians,Time739,Veh1,Event2,Peop2496
20236001,,,Single,1,Fast,West Coast,Time115,Veh1,Event2,Peop2497
20231277,,,Single,1,Fast,Junee,Time126,Veh1,Event2,Peop2498
20234039,,,Multiple,1,Fast,Victor Harbor,Time740,Veh1,Event2,Peop2499
20233047,,,Multiple,1,Medium,Moreton Bay,Time102,Veh1,Event2,Peop2500
20234043,,,Single,1,Medium,Tea Tree Gully,Time556,Veh1,Event2,Peop2501
20231014,Date2023017,,Single,1,Medium,Yass Valley,Time50,Veh1,Event2,Peop2502
20233031,,,Multiple,1,Medium,Somerset,Time270,Veh1,Event2,Peop2503
20235015,,,Single,1,Fast,,Time741,Veh1,Event1,Peop2504
20233164,,,Multiple,1,Medium,Logan,Time95,Veh5,Event1,Peop2505
20234003,,,Multiple,1,Medium,Burnside,Time36,Veh1,Event2,Peop2506
20237004,,,Single,1,Fast,Coomalie,Time480,Veh1,Event2,Peop2507
20232054,,,Single,1,Fast,Unknown,Time742,Veh1,Event2,Peop2508
20234023,,,Single,1,Low,Victor Harbor,Time61,Veh1,Event2,Peop2509
20232039,,,Single,1,Medium,Manningham,Time62,Veh1,Event2,Peop2510
20232092,,,Single,1,Fast,Corangamite,Time676,Veh1,Event2,Peop2511
20233239,,,Single,1,Medium,Gold Coast,Time26,Veh1,Event2,Peop2512
20233158,,,Single,1,Medium,Logan,Time101,Veh1,Event2,Peop2513
20232008,Date2023014,,Single,1,Fast,Southern Grampians,Time410,Veh1,Event2,Peop2514
20232139,,,Multiple,1,Medium,Wellington,Time2,Veh1,Event2,Peop2515
20231013,,,Single,1,Medium,Hunters Hill,Time743,Veh1,Event2,Peop2516
20231123,Date2023012,,Single,2,Medium,Cumberland,Time744,Veh1,Event2,"Peop2517, Peop2518"
20232019,,,Multiple,1,Medium,Golden Plains,Time745,Veh1,Event2,Peop2519
20236021,,,Single,1,Medium,Launceston,Time180,Veh1,Event2,Peop2520
20238002,,,Multiple,1,Medium,Unincorporated ACT,Time270,Veh1,Event2,Peop2521
20232122,,,Multiple,2,Medium,Yarra Ranges,Time569,Veh1,Event2,"Peop2522, Peop2523"
20232111,,,Single,1,Medium,Brimbank,Time138,Veh1,Event2,Peop2524
20234007,,,Single,1,Fast,Wakefield,Time121,Veh1,Event2,Peop2525
20231240,,,Single,1,Medium,The Hills,Time746,Veh1,Event2,Peop2526
20231161,,,Multiple,1,Medium,Hornsby,Time55,Veh1,Event2,Peop2528
20231099,,,Single,2,Fast,Moree Plains,Time55,Veh1,Event2,"Peop2527, Peop2529"
20232259,,,Multiple,1,Medium,Mornington Peninsula,Time302,Veh1,Event1,Peop2530
20235119,,,Single,1,Fast,,Time716,Veh1,Event2,Peop2531
20233174,,,Multiple,3,Fast,Toowoomba,Time6,Veh7,Event2,"Peop2532, Peop2533, Peop2534"
20235045,,,Multiple,1,Medium,,Time265,Veh1,Event2,Peop2535
20235148,,,Multiple,1,Medium,,Time217,Veh3,Event2,Peop2536
20232101,,,Multiple,1,Fast,Latrobe (Vic.),Time717,Veh1,Event2,Peop2537
20232120,,,Multiple,1,Medium,Frankston,Time747,Veh1,Event2,Peop2538
20236013,,,Single,1,Fast,Break O'Day,Time663,Veh1,Event2,Peop2539
20233253,,,Single,1,Medium,Brisbane,Time64,Veh1,Event2,Peop2540
20235056,,,Single,1,Medium,,Time748,Veh1,Event2,Peop2541
20235111,,,Single,1,Medium,,Time381,Veh1,Event2,Peop2542
20231209,Date2023013,,Multiple,1,Medium,Fairfield,Time749,Veh1,Event2,Peop2543
20231107,,,Multiple,1,Medium,Central Coast,Time250,Veh1,Event2,Peop2544
20234083,,,Multiple,2,Fast,Loxton Waikerie,Time750,Veh1,Event2,"Peop2545, Peop2546"
20235051,,,Single,1,Medium,,Time449,Veh1,Event2,Peop2547
20234046,,,Single,1,Medium,Onkaparinga,Time751,Veh1,Event2,Peop2548
20232082,,,Single,1,Medium,Buloke,Time42,Veh1,Event2,Peop2550
20233092,,,Multiple,1,Medium,Bundaberg,Time42,Veh1,Event2,Peop2549
20235079,,,Multiple,1,Medium,,Time752,Veh1,Event2,Peop2551
20232177,,,Multiple,4,Fast,Greater Shepparton,Time753,Veh1,Event2,"Peop2552, Peop2553, Peop2554, Peop2555"
20233255,,,Multiple,1,Medium,Gladstone,Time9,Veh1,Event2,Peop2556
20232142,,,Single,1,Fast,Benalla,Time754,Veh1,Event2,Peop2557
20235028,,,Multiple,1,Fast,,Time755,Veh1,Event2,Peop2558
20221099,Date2022125,,Single,1,Medium,Federation,Time756,Veh1,Event1,Peop2559
20221136,,,Single,1,Medium,Blue Mountains,Time704,Veh1,Event2,Peop2560
20225001,,Loc166,Multiple,1,Fast,Unknown,Time757,Veh5,Event2,Peop2561
20221056,,,Single,1,Low,Canterbury-Bankstown,Time45,Veh1,Event1,Peop2562
20221035,,,Single,1,Medium,Northern Beaches,Time115,Veh1,Event2,Peop2563
20221187,,,Multiple,1,Fast,Eurobodalla,Time160,Veh1,Event1,Peop2564
20221203,,,Multiple,1,Fast,Blacktown,Time201,Veh9,Event2,Peop2565
20223053,,,Multiple,3,Medium,Gold Coast,Time64,Veh1,Event1,"Peop2566, Peop2567, Peop2568"
20221170,,,Multiple,1,Fast,Goulburn Mulwaree,Time758,Veh1,Event2,Peop2569
20222136,Date2022125,,Single,1,Medium,Mansfield,Time759,Veh2,Event1,Peop2570
20221220,,,Single,1,Fast,Eurobodalla,Time102,Veh1,Event2,Peop2571
20221184,,,Multiple,1,Medium,Northern Beaches,Time484,Veh1,Event1,Peop2572
20224015,,,Single,1,Fast,Light,Time347,Veh1,Event1,Peop2573
20225027,,Loc167,Single,1,Medium,Unknown,Time760,Veh1,Event2,Peop2574
20221079,,,Single,1,Medium,Greater Hume,Time348,Veh1,Event2,Peop2575
20225134,,Loc168,Single,1,Medium,Unknown,Time382,Veh1,Event2,Peop2576
20221252,,,Multiple,2,Medium,Sydney,Time556,Veh1,Event2,"Peop2577, Peop2578"
20225015,Date2022121,,Single,1,Medium,Unknown,Time222,Veh1,Event2,Peop2579
20225048,,Loc169,Single,1,Medium,Unknown,Time84,Veh1,Event2,Peop2580
20222129,,,Single,1,Fast,Latrobe (Vic.),Time761,Veh2,Event2,Peop2581
20224050,Date2022126,,Single,1,Fast,Playford,Time134,Veh1,Event2,Peop2582
20225124,,,Single,1,Medium,Unknown,Time762,Veh1,Event2,Peop2583
20222153,,,Single,1,Fast,Colac Otway,Time180,Veh2,Event2,Peop2584
20222137,,,Single,1,Low,Banyule,Time181,Veh2,Event1,Peop2585
20223141,,,Single,1,Fast,Banana,Time181,Veh1,Event1,Peop2586
20223045,,,Multiple,2,Medium,Douglas,Time95,Veh1,Event2,"Peop2587, Peop2588"
20221135,,,Multiple,1,Medium,Mosman,Time80,Veh1,Event2,Peop2589
20223108,,,Single,1,Medium,Redland,Time55,Veh1,Event1,Peop2592
20223271,,,Single,2,Medium,Sunshine Coast,Time55,Veh1,Event1,"Peop2590, Peop2591"
20222193,,,Multiple,1,Fast,Moira,Time352,Veh2,Event1,Peop2593
20221109,,,Single,1,Medium,Penrith,Time250,Veh1,Event1,Peop2594
20225085,,,Multiple,1,Fast,Unknown,Time763,Veh3,Event1,Peop2595
20223123,,,Multiple,1,Medium,Toowoomba,Time26,Veh1,Event2,Peop2597
20223173,,,Multiple,1,Fast,Bundaberg,Time26,Veh3,Event1,Peop2596
20226027,,,Single,1,Medium,Glamorgan-Spring Bay,Time67,Veh1,Event2,Peop2598
20223253,,,Multiple,1,Medium,Moreton Bay,Time9,Veh1,Event2,Peop2599
20222022,,,Single,1,Medium,Unknown,Time309,Veh2,Event2,Peop2600
20222063,,,Single,1,Medium,Unknown,Time10,Veh2,Event1,Peop2601
20225146,,,Single,1,Medium,Unknown,Time407,Veh1,Event2,Peop2602
20223174,,,Multiple,1,Medium,Moreton Bay,Time129,Veh1,Event2,Peop2603
20222171,,,Multiple,1,Medium,Bass Coast,Time474,Veh2,Event1,Peop2604
20225113,,,Single,1,Medium,Unknown,Time764,Veh1,Event2,Peop2605
20224019,,,Single,1,Fast,Alexandrina,Time311,Veh1,Event2,Peop2606
20225149,Date2022127,,Multiple,2,Fast,Unknown,Time400,Veh5,Event2,"Peop2607, Peop2608"
20223023,,,Single,1,Fast,Tablelands,Time136,Veh1,Event2,Peop2609
20222237,,,Single,1,Fast,Baw Baw,Time270,Veh2,Event2,Peop2610
20227028,,,Multiple,1,Fast,Coomalie,Time55,Veh1,Event2,Peop2611
20222194,,,Multiple,1,Medium,Hobsons Bay,Time109,Veh2,Event2,Peop2612
20225105,,,Single,1,,Unknown,Time393,Veh1,Event2,Peop2613
20222085,,,Single,1,Medium,Wyndham,Time765,Veh2,Event2,Peop2614
20221166,,,Multiple,1,Medium,Lithgow,Time207,Veh1,Event2,Peop2615
20223107,,,Single,1,Fast,Cook,Time64,Veh1,Event2,Peop2616
20225008,,,Single,1,Fast,Unknown,Time766,Veh1,Event2,Peop2617
20222030,,,Multiple,1,Medium,Bass Coast,Time564,Veh2,Event1,Peop2618
20223239,,,Single,1,Medium,Cairns,Time102,Veh1,Event2,Peop2619
20222167,,,Single,1,Fast,Moira,Time381,Veh2,Event2,Peop2620
20223148,Date2022124,,Multiple,1,Medium,Cairns,Time106,Veh5,Event2,Peop2621
20225118,,,Multiple,1,Medium,Unknown,Time569,Veh1,Event2,Peop2622
20225137,,,Single,1,Fast,Unknown,Time466,Veh5,Event2,Peop2623
20221143,,,Multiple,1,Medium,Parramatta,Time196,Veh1,Event2,Peop2624
20221248,,,Multiple,1,Fast,Glen Innes Severn,Time5,Veh3,Event2,Peop2625
20221194,,,Single,1,Fast,Murray River,Time328,Veh1,Event2,Peop2626
20223046,,,Single,1,Medium,Brisbane,Time55,Veh1,Event2,Peop2627
20223093,,,Multiple,1,Fast,South Burnett,Time55,Veh1,Event2,Peop2628
20221112,,,Multiple,1,Fast,Cabonne,Time416,Veh1,Event1,Peop2629
20223058,,,Multiple,1,Medium,Logan,Time42,Veh1,Event2,Peop2630
20221012,,,Multiple,1,Medium,Hawkesbury,Time767,Veh3,Event2,Peop2631
20225083,,,Single,1,Fast,Unknown,Time655,Veh1,Event2,Peop2632
20221015,,,Multiple,1,Medium,Penrith,Time768,Veh1,Event2,Peop2633
20225068,,,Single,1,Fast,Unknown,Time769,Veh1,Event2,Peop2634
20223201,,,Single,1,Medium,Moreton Bay,Time102,Veh1,Event2,Peop2635
20221202,,,Multiple,1,Medium,Lake Macquarie,Time770,Veh1,Event2,Peop2636
20225116,,,Single,1,Medium,Unknown,Time771,Veh1,Event2,Peop2637
20225081,Date2022122,Loc170,Single,2,Fast,Unknown,Time772,Veh1,Event1,"Peop2638, Peop2639"
20221061,,,Multiple,1,Fast,Wagga Wagga,Time157,Veh1,Event1,Peop2640
20222198,,,Single,1,,Murrindindi,Time693,Veh2,Event1,Peop2641
20225028,,,Single,1,Medium,Unknown,Time773,Veh1,Event2,Peop2642
20224062,,,Single,3,Fast,Wakefield,Time10,Veh1,Event1,"Peop2643, Peop2644, Peop2645"
20221047,,,Single,1,Medium,Inner West,Time163,Veh1,Event1,Peop2646
20221009,,,Single,1,Medium,Wollongong,Time48,Veh1,Event2,Peop2647
20223090,Date2022123,,Multiple,1,Medium,Brisbane,Time18,Veh1,Event2,Peop2648
20225033,,,Multiple,1,Medium,Unknown,Time774,Veh1,Event2,Peop2649
20222210,,,Multiple,1,Fast,Greater Shepparton,Time5,Veh6,Event2,Peop2650
20225161,,,Multiple,1,Medium,Unknown,Time690,Veh1,Event2,Peop2651
20225157,,,Single,1,Fast,Unknown,Time775,Veh1,Event1,Peop2652
20221150,,,Single,1,Medium,Sydney,Time158,Veh1,Event2,Peop2653
20223163,,,Multiple,2,Fast,Gladstone,Time6,Veh7,Event2,"Peop2654, Peop2656"
20223199,,,Single,1,Medium,Brisbane,Time6,Veh1,Event2,Peop2655
20221082,,,Single,1,Low,Sydney,Time207,Veh8,Event2,Peop2657
20223181,,,Multiple,1,Medium,Gold Coast,Time64,Veh1,Event2,Peop2658
20224055,,,Single,1,Fast,Alexandrina,Time606,Veh1,Event2,Peop2659
20223206,,,Single,1,Medium,Fraser Coast,Time102,Veh1,Event1,Peop2660
20224032,,,Single,1,Medium,Salisbury,Time776,Veh1,Event1,Peop2661
20222052,Date2022115,,Multiple,1,Fast,Glenelg,Time777,Veh1,Event2,Peop2662
20221262,,,Multiple,1,Medium,Blacktown,Time212,Veh1,Event2,Peop2663
20222106,,,Single,1,Medium,Casey,Time470,Veh1,Event2,Peop2664
20226038,,,Single,1,Fast,Southern Midlands,Time152,Veh1,Event2,Peop2665
20223272,,,Multiple,1,Medium,Gold Coast,Time6,Veh5,Event2,Peop2666
20225075,,,Multiple,1,Fast,Unknown,Time778,Veh1,Event2,Peop2667
20222098,,,Single,1,Fast,Towong,Time331,Veh1,Event2,Peop2668
20224002,,,Multiple,1,Medium,Onkaparinga,Time143,Veh1,Event2,Peop2669
20221087,,,Single,1,Fast,Coffs Harbour,Time609,Veh1,Event2,Peop2670
20222108,Date2022115,,Single,1,Medium,Brimbank,Time606,Veh1,Event2,Peop2671
20223062,,,Single,1,Fast,Southern Downs,Time9,Veh1,Event2,Peop2672
20225128,,,Single,1,Fast,Unknown,Time484,Veh1,Event2,Peop2673
20224013,,,Single,1,Medium,Campbelltown (SA),Time779,Veh1,Event2,Peop2674
20222182,,,Multiple,1,Medium,Darebin,Time177,Veh1,Event2,Peop2675
20223051,Date2022111,,Single,1,Medium,Cassowary Coast,Time106,Veh1,Event2,Peop2676
20221233,,,Multiple,1,Fast,Inverell,Time374,Veh3,Event2,Peop2677
20221105,,,Single,1,Fast,Tamworth Regional,Time123,Veh1,Event2,Peop2678
20226040,,,Single,1,Medium,Huon Valley,Time384,Veh1,Event2,Peop2679
20221078,,,Single,1,Medium,Blacktown,Time780,Veh1,Event2,Peop2680
20223219,,,Single,1,Medium,Brisbane,Time23,Veh1,Event2,Peop2681
20222012,,,Multiple,1,Medium,Brimbank,Time393,Veh1,Event2,Peop2682
20223091,,,Single,1,Fast,Moreton Bay,Time64,Veh1,Event2,Peop2683
20222013,Date2022116,,Single,1,Medium,Casey,Time710,Veh1,Event2,Peop2684
20222016,,,Single,1,Medium,Yarra,Time781,Veh1,Event2,Peop2685
20223071,,,Multiple,2,Medium,Gold Coast,Time15,Veh1,Event2,"Peop2687, Peop2688"
20223074,,,Single,1,Medium,Mount Isa,Time15,Veh1,Event2,Peop2686
20221013,,,Single,1,Fast,Upper Hunter,Time411,Veh1,Event2,Peop2689
20221086,,,Single,1,Medium,Albury,Time95,Veh1,Event2,Peop2690
20223099,,,Single,1,Medium,Brisbane,Time80,Veh1,Event2,Peop2691
20223158,,Loc171,Single,1,Fast,Scenic Rim,Time6,Veh1,Event2,Peop2692
20221189,,,Multiple,1,Fast,Armidale Regional,Time553,Veh1,Event2,Peop2693
20223078,,,Single,1,Fast,Banana,Time23,Veh1,Event2,Peop2694
20225125,,,Multiple,2,Medium,Unknown,Time782,Veh1,Event2,"Peop2695, Peop2696"
20226034,,,Single,1,Medium,Waratah-Wynyard,Time206,Veh1,Event2,Peop2697
20221103,,,Single,1,Medium,Armidale Regional,Time258,Veh1,Event2,Peop2698
20222004,,,Multiple,1,Fast,Campaspe,Time201,Veh1,Event2,Peop2699
20225050,,,Single,1,Fast,Unknown,Time527,Veh1,Event2,Peop2700
20224054,,,Multiple,1,Medium,Playford,Time783,Veh1,Event2,Peop2701
20223150,,,Single,1,Medium,Charters Towers,Time129,Veh1,Event2,Peop2702
20221181,,,Multiple,1,Medium,Canterbury-Bankstown,Time176,Veh1,Event2,Peop2703
20221215,,,Multiple,1,Medium,Newcastle,Time784,Veh1,Event2,Peop2704
20223113,Date2022117,,Single,1,Medium,Brisbane,Time270,Veh1,Event2,Peop2705
20223018,,,Single,1,Low,Moreton Bay,Time181,Veh1,Event2,Peop2706
20223223,,,Multiple,1,Medium,North Burnett,Time181,Veh1,Event2,Peop2707
20225023,,,Multiple,1,Fast,Unknown,Time785,Veh1,Event2,Peop2708
20221040,,,Multiple,1,Medium,Sutherland,Time278,Veh1,Event2,Peop2709
20225018,,,Single,1,Fast,Unknown,Time278,Veh1,Event2,Peop2710
20222023,,,Multiple,1,Medium,Bass Coast,Time123,Veh1,Event2,Peop2711
20225084,,,Multiple,1,Medium,Unknown,Time235,Veh1,Event2,Peop2712
20221042,,,Multiple,1,Medium,Coffs Harbour,Time147,Veh1,Event2,Peop2713
20223010,,,Single,1,Fast,Bundaberg,Time6,Veh1,Event2,Peop2714
20223012,,,Multiple,1,Fast,Southern Downs,Time23,Veh1,Event2,Peop2715
20222220,,,Single,1,Fast,Mount Alexander,Time481,Veh1,Event2,Peop2716
20221031,,,Single,1,Medium,North Sydney,Time786,Veh1,Event2,Peop2717
20222015,,,Single,1,Medium,Wyndham,Time474,Veh1,Event2,Peop2718
20223028,,,Single,1,Medium,Gold Coast,Time311,Veh1,Event2,Peop2719
20222196,Date2022114,,Single,1,Fast,Mitchell,Time151,Veh1,Event2,Peop2720
20221081,,,Multiple,1,Medium,Blacktown,Time293,Veh5,Event2,Peop2721
20221188,,,Multiple,1,Medium,Coffs Harbour,Time137,Veh5,Event2,Peop2722
20221173,,,Multiple,1,Medium,Georges River,Time95,Veh1,Event2,Peop2723
20221131,,,Single,1,Fast,Tamworth Regional,Time80,Veh1,Event2,Peop2724
20222159,,,Single,1,Fast,Gannawarra,Time147,Veh1,Event2,Peop2725
20225079,,,Single,1,Medium,Unknown,Time217,Veh1,Event2,Peop2726
20223052,,,Multiple,2,Medium,Fraser Coast,Time42,Veh1,Event2,"Peop2727, Peop2728"
20223138,,,Single,1,Medium,Sunshine Coast,Time26,Veh1,Event2,Peop2729
20222031,,,Multiple,1,Medium,Casey,Time189,Veh1,Event2,Peop2730
20223064,,,Multiple,1,Medium,Banana,Time64,Veh1,Event2,Peop2731
20222121,,,Multiple,1,Medium,Yarra Ranges,Time311,Veh1,Event2,Peop2732
20227002,,,Single,1,Fast,Roper Gulf,Time787,Veh1,Event2,Peop2733
20223198,,,Single,1,Medium,Brisbane,Time13,Veh1,Event2,Peop2734
20223101,Date2022112,,Multiple,2,Medium,Western Downs,Time15,Veh3,Event2,"Peop2735, Peop2736"
20221110,,,Single,1,Medium,Tweed,Time136,Veh1,Event2,Peop2737
20222177,,,Single,1,Medium,Yarra,Time732,Veh1,Event2,Peop2738
20221116,,,Multiple,1,Fast,Yass Valley,Time240,Veh3,Event2,Peop2739
20226041,,,Single,1,Medium,Break O'Day,Time788,Veh5,Event2,Peop2740
20221161,,,Single,1,Medium,Woollahra,Time153,Veh1,Event2,Peop2741
20224037,,,Multiple,1,Medium,Prospect,Time789,Veh1,Event2,Peop2742
20222036,,,Multiple,1,Medium,Horsham,Time790,Veh1,Event2,Peop2743
20221011,,,Single,1,Fast,Carrathool,Time171,Veh3,Event2,Peop2744
20223065,,,Multiple,1,Fast,Toowoomba,Time9,Veh1,Event2,Peop2745
20221205,,,Single,1,Fast,Singleton,Time213,Veh1,Event2,Peop2746
20225123,,,Single,1,Medium,Unknown,Time791,Veh1,Event2,Peop2747
20224025,,,Multiple,1,Medium,Port Adelaide Enfield,Time130,Veh1,Event2,Peop2748
20225088,,,Single,1,Fast,Unknown,Time496,Veh1,Event2,Peop2749
20223029,Date2022113,,Multiple,1,Medium,Sunshine Coast,Time1,Veh5,Event2,Peop2750
20223220,,,Multiple,1,Fast,Isaac,Time106,Veh1,Event2,Peop2751
20225077,,,Single,1,Fast,Unknown,Time485,Veh1,Event2,Peop2752
20225102,,,Multiple,1,Fast,Unknown,Time119,Veh5,Event2,Peop2753
20225151,,Loc172,Single,1,Low,Unknown,Time20,Veh1,Event2,Peop2754
20222051,,,Multiple,1,Fast,Yarra Ranges,Time792,Veh1,Event2,Peop2755
20221074,,,Single,1,Fast,Bland,Time23,Veh1,Event2,Peop2756
20225094,,,Single,1,Fast,Unknown,Time793,Veh1,Event2,Peop2757
20223070,,,Multiple,1,Medium,Gold Coast,Time42,Veh1,Event2,Peop2758
20227005,,Loc173,Single,1,Medium,Unknown,Time101,Veh1,Event2,Peop2759
20223131,,,Single,1,Medium,Logan,Time101,Veh1,Event2,Peop2760
20225043,,,Single,1,Medium,Unknown,Time794,Veh2,Event2,Peop2761
20225138,,,Single,1,Medium,Unknown,Time795,Veh1,Event2,Peop2762
20222157,,,Single,1,Medium,Latrobe (Vic.),Time796,Veh1,Event2,Peop2763
20226044,Date2022105,,Multiple,2,Fast,Southern Midlands,Time797,Veh5,Event2,"Peop2764, Peop2765"
20227017,,,Single,1,Fast,MacDonnell,Time349,Veh1,Event2,Peop2766
20223248,,,Multiple,1,Medium,Tablelands,Time151,Veh1,Event2,Peop2767
20227027,,,Single,2,Fast,Katherine,Time106,Veh1,Event2,"Peop2768, Peop2769"
20222168,,,Multiple,1,Fast,Unknown,Time81,Veh1,Event2,Peop2770
20223044,,,Multiple,1,Fast,Gold Coast,Time26,Veh1,Event2,Peop2771
20227040,Date2022105,,Multiple,1,Medium,Litchfield,Time798,Veh8,Event2,Peop2772
20222163,,,Single,1,Fast,Gannawarra,Time620,Veh1,Event2,Peop2773
20222217,,,Single,1,Fast,Melton,Time276,Veh1,Event2,Peop2774
20223024,,,Single,1,Fast,Moreton Bay,Time129,Veh1,Event2,Peop2775
20221175,,,Single,1,Medium,Hawkesbury,Time795,Veh1,Event2,Peop2776
20225143,,,Multiple,1,Medium,Unknown,Time251,Veh1,Event2,Peop2777
20225022,,,Single,1,Medium,Unknown,Time398,Veh1,Event2,Peop2778
20222207,Date2022101,,Single,1,Medium,Brimbank,Time544,Veh1,Event2,Peop2779
20224012,,,Single,1,Medium,Salisbury,Time117,Veh1,Event2,Peop2780
20221052,Date2022101,,Single,1,Medium,Parramatta,Time60,Veh1,Event2,Peop2781
20225076,,,Multiple,1,Fast,Unknown,Time274,Veh1,Event2,Peop2782
20222178,,,Single,1,Medium,Whittlesea,Time761,Veh1,Event2,Peop2783
20221191,,,Multiple,1,Medium,Central Coast,Time226,Veh1,Event2,Peop2784
20221051,,,Single,2,Fast,Upper Lachlan,Time356,Veh1,Event2,"Peop2785, Peop2786"
20223050,Date2022106,,Single,1,Fast,Brisbane,Time88,Veh1,Event2,Peop2787
20221234,,,Single,1,Medium,Penrith,Time799,Veh1,Event2,Peop2788
20222068,,,Single,1,Low,Macedon Ranges,Time326,Veh1,Event2,Peop2789
20226023,,,Multiple,1,Fast,Latrobe (Tas.),Time421,Veh1,Event2,Peop2790
20221002,,,Single,1,Fast,Upper Hunter,Time140,Veh1,Event2,Peop2791
20222126,,,Single,1,Fast,Mitchell,Time401,Veh1,Event2,Peop2792
20225003,,,Single,1,Fast,Unknown,Time437,Veh1,Event2,Peop2793
20222102,,,Multiple,1,Medium,Wodonga,Time206,Veh1,Event2,Peop2794
20221176,,,Single,1,Medium,Lake Macquarie,Time800,Veh1,Event2,Peop2795
20226011,,,Single,1,Medium,Southern Midlands,Time84,Veh1,Event2,Peop2796
20221037,,,Single,1,Medium,Clarence Valley,Time276,Veh1,Event2,Peop2797
20222139,,,Single,1,Medium,Brimbank,Time801,Veh1,Event2,Peop2798
20228002,,,Single,1,Medium,Unincorporated ACT,Time311,Veh1,Event2,Peop2799
20222211,,,Multiple,1,Fast,Mildura,Time300,Veh3,Event2,Peop2800
20223067,,,Single,1,Medium,Logan,Time13,Veh1,Event2,Peop2801
20221077,Date2022107,,Single,1,Fast,Greater Hume,Time15,Veh1,Event2,Peop2802
20223129,,,Single,1,Medium,Townsville,Time136,Veh1,Event2,Peop2804
20223059,,,Single,1,Medium,Douglas,Time136,Veh1,Event2,Peop2803
20228009,,,Single,2,Medium,Unincorporated ACT,Time349,Veh1,Event2,"Peop2805, Peop2806"
20225103,,,Multiple,1,Fast,Unknown,Time509,Veh1,Event2,Peop2807
20223252,,,Multiple,1,Low,Lockyer Valley,Time270,Veh1,Event2,Peop2808
20224044,,,Single,1,Fast,Mount Remarkable,Time96,Veh1,Event2,Peop2809
20222032,,,Multiple,1,Medium,Macedon Ranges,Time155,Veh1,Event2,Peop2810
20223146,,,Single,1,Medium,Brisbane,Time6,Veh1,Event2,Peop2811
20221102,,,Single,1,Fast,Balranald,Time6,Veh1,Event2,Peop2812
20228007,,,Multiple,3,Medium,Unincorporated ACT,Time62,Veh1,Event2,"Peop2813, Peop2814, Peop2815"
20221245,,,Multiple,1,Fast,Queanbeyan-Palerang Regional,Time42,Veh1,Event2,Peop2816
20225010,,,Single,1,Fast,Unknown,Time111,Veh1,Event2,Peop2817
20221240,,,Multiple,1,Fast,Dubbo Regional,Time46,Veh1,Event2,Peop2818
20223055,,,Single,1,Medium,Logan,Time64,Veh1,Event2,Peop2819
20223258,,,Multiple,1,Fast,Douglas,Time9,Veh1,Event2,Peop2820
20225082,,,Single,1,Fast,Unknown,Time802,Veh1,Event2,Peop2821
20223164,,,Multiple,1,Medium,Brisbane,Time102,Veh1,Event2,Peop2822
20225025,Date2022104,,Single,1,Medium,Unknown,Time803,Veh1,Event2,Peop2823
20221199,,,Multiple,1,Fast,Yass Valley,Time337,Veh1,Event2,Peop2824
20221016,,,Single,1,Medium,Sydney,Time307,Veh1,Event2,Peop2825
20222205,,,Multiple,1,Medium,Wellington,Time258,Veh3,Event2,Peop2826
20222103,,,Single,1,Medium,Mornington Peninsula,Time804,Veh1,Event2,Peop2827
20225130,,,Single,1,Fast,Unknown,Time360,Veh1,Event2,Peop2828
20223152,,,Single,1,Medium,Mackay,Time102,Veh1,Event2,Peop2829
20225038,,,Single,1,Fast,Unknown,Time629,Veh1,Event2,Peop2830
20224065,,,Single,1,Medium,Murray Bridge,Time103,Veh1,Event2,Peop2831
20221080,Date2022102,,Single,1,Medium,Wollongong,Time134,Veh1,Event2,Peop2832
20221008,,,Single,1,Medium,Maitland,Time404,Veh1,Event2,Peop2833
20225119,,,Single,1,Fast,Unknown,Time805,Veh3,Event2,Peop2834
20225057,,,Multiple,1,Fast,Unknown,Time806,Veh1,Event2,Peop2835
20222142,,,Multiple,1,Fast,Latrobe (Vic.),Time115,Veh1,Event2,Peop2836
20222079,,,Multiple,1,Medium,Melton,Time807,Veh3,Event2,Peop2837
20222019,,,Single,1,Medium,Monash,Time808,Veh1,Event2,Peop2838
20225002,,,Single,1,Fast,Unknown,Time809,Veh1,Event2,Peop2839
20223246,,,Single,1,Fast,Mareeba,Time129,Veh1,Event2,Peop2840
20223135,Date2022103,,Multiple,1,Fast,Central Highlands (Qld),Time106,Veh1,Event2,Peop2841
20225142,,,Multiple,1,Fast,Unknown,Time749,Veh5,Event2,Peop2842
20222180,,,Single,1,Medium,Maribyrnong,Time810,Veh3,Event2,Peop2843
20221017,,,Single,1,Fast,Griffith,Time121,Veh1,Event2,Peop2844
20223166,,,Single,1,Fast,Mareeba,Time55,Veh1,Event2,Peop2845
20222111,,,Multiple,1,Medium,South Gippsland,Time489,Veh5,Event2,Peop2846
20222135,,,Multiple,1,Medium,Manningham,Time43,Veh1,Event2,Peop2847
20221152,,,Multiple,1,Medium,Lake Macquarie,Time115,Veh1,Event2,Peop2848
20223162,,,Single,1,Medium,Gold Coast,Time64,Veh1,Event2,Peop2849
20221225,,,Single,1,Medium,Shellharbour,Time309,Veh1,Event2,Peop2850
